482.4,156.3,541.6,278.5,639.1,1150.0,337.7,1071.7,338.1,
491.5,157.1,508.6,258.3,629.8,1135.9,352.2,1074.7,326.2,
504.5,159.3,540.7,256.8,647.1,1145.4,353.9,1043.0,332.0,
493.6,177.9,537.4,256.3,626.8,1158.5,339.6,1060.3,333.0,
498.9,166.5,535.0,243.3,650.7,1148.6,339.5,1078.4,337.7,
485.8,148.2,552.2,248.9,644.3,1142.3,343.3,1078.6,340.5,
538.1,150.8,512.3,232.7,634.8,1160.7,354.1,1073.3,333.0,
504.3,157.9,523.0,266.1,636.5,1142.0,334.0,1079.2,329.1,
503.7,153.3,521.6,244.0,620.6,1148.6,342.5,1079.1,337.1,
524.3,135.2,528.4,257.6,630.5,1131.4,339.1,1073.5,336.3,
509.5,163.5,545.9,251.9,622.9,1142.7,339.1,1060.0,340.1,
526.4,153.4,519.9,252.0,622.4,1146.5,342.3,1075.8,338.0,
520.2,146.1,526.9,253.8,612.0,1162.5,343.4,1061.4,334.2,
519.8,157.3,529.8,266.0,609.3,1153.9,348.4,1078.2,341.4,
505.7,156.6,523.7,236.6,624.4,1138.7,344.0,1080.2,336.0,
532.4,160.2,520.8,245.0,604.9,1146.4,349.4,1072.9,343.1,
517.7,165.9,519.4,251.1,617.4,1137.3,349.2,1074.5,343.4,
499.5,142.9,521.4,253.5,613.7,1146.5,340.6,1075.0,335.1,
508.1,139.1,542.7,224.5,596.5,1147.6,341.1,1092.9,330.8,
504.0,136.3,525.6,237.7,623.3,1139.9,349.4,1072.6,346.7,
502.1,156.6,526.5,221.2,612.2,1135.8,352.1,1075.0,342.1,
494.2,153.0,516.4,220.5,600.7,1145.9,343.3,1068.1,335.4,
504.1,148.1,529.2,218.2,609.1,1134.7,348.7,1074.8,338.4,
492.9,150.9,528.4,221.8,609.3,1139.8,357.5,1070.5,339.0,
481.2,150.5,511.7,224.7,617.6,1141.6,344.9,1074.2,341.8,
512.1,161.3,513.2,217.4,611.8,1135.1,345.1,1081.5,349.8,
509.4,156.9,522.3,224.8,597.5,1157.7,347.6,1069.9,345.6,
502.8,130.1,509.0,226.0,616.6,1133.3,348.0,1079.8,338.8,
514.6,151.0,518.7,213.0,631.4,1119.3,351.5,1076.2,340.3,
506.5,152.6,503.2,218.4,611.2,1128.2,347.7,1074.0,340.2,
491.1,147.1,499.9,227.8,602.4,1148.9,348.0,1075.9,335.6,
503.7,159.1,480.8,200.0,598.5,1132.9,340.7,1078.7,339.5,
506.9,130.5,505.5,222.3,601.4,1128.0,334.5,1082.7,335.8,
484.0,131.0,497.7,188.2,613.0,1145.7,350.5,1075.6,346.3,
504.8,139.7,498.6,233.7,610.7,1145.1,347.5,1073.0,341.9,
489.2,140.5,534.2,199.5,630.4,1154.9,352.7,1076.1,340.7,
489.3,126.1,492.0,220.1,609.6,1150.1,343.8,1080.4,339.0,
493.8,125.7,487.7,235.4,610.2,1140.0,348.6,1081.7,336.8,
498.2,138.7,500.0,235.8,604.6,1143.8,343.4,1069.9,344.3,
488.3,133.1,485.8,240.3,609.4,1133.8,342.4,1067.8,356.8,
490.1,107.0,522.3,232.8,638.7,1139.7,361.9,1079.6,346.2,
491.9,115.1,493.9,230.7,610.0,1148.0,350.8,1077.4,334.5,
481.1,115.6,486.2,210.2,622.6,1150.7,357.5,1085.5,349.8,
511.9,114.3,465.3,220.4,634.6,1130.1,341.9,1079.1,335.1,
495.2,114.8,487.4,231.1,610.7,1146.7,352.0,1080.6,337.9,
493.3,115.7,488.8,222.8,606.0,1158.4,345.5,1075.7,339.2,
