500.4,69.5,481.7,310.7,290.0,484.8,500.5,442.4,362.8,13.5,
522.6,90.3,485.3,328.7,276.3,531.3,538.8,469.3,355.0,18.7,
541.4,97.6,500.0,314.8,284.1,506.7,538.1,480.6,359.2,18.3,
559.9,112.7,521.0,327.0,266.5,514.9,520.0,476.6,361.6,6.8,
511.6,130.8,525.6,343.4,292.6,515.9,508.9,469.9,350.6,15.6,
538.9,123.2,551.6,371.1,300.9,509.4,524.8,493.5,359.5,12.1,
495.5,103.7,565.1,364.6,312.6,500.7,501.2,471.0,343.9,14.8,
515.6,97.1,508.9,381.1,313.9,530.2,535.2,491.1,343.6,19.7,
512.8,104.6,538.9,381.8,329.8,553.4,511.3,501.7,374.8,9.7,
523.4,100.6,522.1,368.1,355.8,546.8,544.9,494.2,352.9,17.2,
519.1,81.6,544.8,367.9,333.1,581.8,562.9,491.9,352.0,6.7,
487.2,87.5,505.4,352.6,309.3,574.7,564.7,510.0,361.1,20.9,
475.2,75.8,491.0,343.5,327.0,622.4,584.0,522.7,383.7,18.4,
471.3,59.7,516.7,358.0,329.7,565.9,572.0,534.4,383.2,27.5,
449.4,49.4,504.0,376.6,317.6,569.4,566.3,561.2,401.6,41.9,
444.7,31.9,484.6,343.0,313.9,555.9,564.7,534.5,427.2,50.9,
450.6,35.7,484.3,309.8,308.9,533.5,534.8,534.8,431.5,76.2,
437.0,27.7,454.9,327.4,282.7,529.1,566.1,548.7,421.8,91.9,
425.0,25.7,459.2,312.2,286.7,537.9,522.8,512.8,384.9,79.0,
433.9,13.8,451.4,298.5,288.7,515.3,529.9,524.7,410.1,56.4,
427.8,15.2,448.4,297.0,260.4,493.1,537.1,494.1,384.4,68.2,
421.6,11.3,439.8,297.5,267.4,507.6,544.9,529.4,397.4,63.7,
432.1,25.8,445.7,298.4,229.4,504.2,497.5,479.3,386.9,50.2,
426.9,12.6,416.1,298.3,239.0,501.4,495.7,472.3,383.6,48.2,
421.1,22.5,446.4,279.2,235.5,458.1,496.1,467.0,339.5,48.2,
415.3,26.7,436.4,262.4,255.4,456.6,482.5,461.3,350.0,34.5,
461.9,25.7,452.1,301.7,233.7,439.5,468.0,467.6,323.4,10.1,
469.4,27.5,447.4,279.4,242.5,468.6,478.3,454.5,330.8,10.5,
477.6,47.4,447.7,286.0,242.8,458.5,491.0,441.0,342.3,4.9,
483.4,52.0,472.1,300.9,228.2,445.0,459.7,449.1,330.3,3.1,
486.1,75.8,471.8,314.7,220.3,437.9,447.8,432.0,329.3,3.0,
484.1,70.0,496.2,317.0,266.1,443.0,480.5,428.3,320.9,3.4,
481.0,79.9,527.9,313.8,282.6,486.5,476.0,418.2,328.7,3.5,
487.3,71.1,494.4,352.3,277.2,477.4,493.3,422.1,297.3,2.7,
479.5,96.9,490.4,325.5,295.6,496.7,493.0,427.7,349.0,5.7,
482.6,67.7,505.7,346.6,297.7,513.9,513.2,437.3,320.4,1.9,
450.3,53.8,488.2,316.9,301.8,525.2,512.8,463.0,328.8,1.0,
469.7,70.7,505.1,337.5,301.0,526.7,532.5,473.5,309.2,10.2,
475.0,46.7,477.5,352.7,265.3,527.0,560.7,484.6,338.7,0.1,
459.8,45.1,480.7,332.9,307.8,519.1,543.1,496.8,352.2,6.5,
463.0,63.2,470.9,320.7,296.7,524.3,547.8,526.3,360.3,16.0,
458.5,44.0,474.8,329.9,292.3,533.8,523.1,521.5,376.9,8.8,
469.6,53.4,478.0,313.9,293.0,523.8,539.7,517.3,363.5,43.3,
473.3,41.0,465.5,319.3,277.4,539.5,544.1,486.3,367.8,29.6,
451.4,45.3,472.3,329.9,267.8,507.6,528.6,507.3,364.5,33.3,
482.9,48.1,471.2,301.5,268.5,490.7,513.3,479.3,379.7,43.5,
471.5,52.9,481.2,301.0,254.9,517.5,506.5,503.9,360.3,28.1,
462.9,57.3,467.4,294.7,279.8,501.0,503.6,492.6,369.4,22.1,
481.3,53.4,471.6,316.1,256.1,487.8,497.9,480.9,367.0,29.2,
474.2,59.9,471.1,331.7,289.3,506.1,509.4,471.0,367.0,20.9,
501.4,51.9,473.1,308.6,270.8,486.5,515.4,480.7,353.6,12.4,
510.3,73.1,490.1,320.8,274.2,509.8,511.1,471.3,354.6,16.1,
507.1,85.7,483.5,327.0,285.6,517.9,526.3,454.4,340.3,12.6,
532.5,97.1,497.5,336.6,279.1,486.6,507.9,463.8,367.6,15.0,
545.6,102.1,517.6,337.5,264.0,490.9,499.1,451.8,342.2,17.5,
529.4,125.0,529.0,347.9,280.7,507.5,514.4,481.7,335.9,10.3,
514.0,131.9,549.5,359.7,297.3,515.6,511.8,479.6,366.9,9.9,
515.4,105.5,551.6,355.0,303.2,484.1,525.6,468.7,352.6,9.8,
525.3,102.0,543.2,386.2,313.4,507.6,516.4,479.9,356.0,10.7,
516.0,104.2,528.0,386.8,322.5,544.6,539.0,492.5,361.6,12.5,
486.5,79.5,542.3,385.0,343.3,546.6,537.9,500.6,376.7,28.1,
520.0,80.7,521.1,371.9,346.6,560.8,553.0,494.1,345.6,11.4,
486.3,80.7,516.1,363.5,334.2,575.1,567.7,510.4,362.2,19.5,
478.9,78.5,527.5,343.9,318.7,562.2,587.4,518.0,364.5,17.2,
464.3,56.6,528.2,346.2,325.6,549.0,589.7,529.2,401.1,25.7,
462.0,47.8,498.3,354.8,304.6,568.7,590.6,554.4,398.5,54.5,
438.9,37.6,487.4,376.3,320.7,549.9,572.3,556.6,417.9,56.0,
460.9,41.7,461.8,328.6,293.9,529.2,565.8,533.0,425.8,63.3,
440.0,42.6,474.1,303.5,296.6,539.0,539.1,550.1,411.2,89.5,
435.1,26.0,470.5,303.3,277.7,534.3,546.9,530.4,409.5,77.7,
439.1,24.6,456.5,308.7,269.6,540.7,541.3,505.0,390.8,51.7,
423.3,14.8,443.4,294.8,233.6,491.1,543.0,520.1,411.9,62.6,
439.1,8.1,443.9,282.8,281.8,498.0,516.2,501.0,373.4,48.4,
427.9,19.1,440.7,304.4,239.3,476.0,505.8,489.4,381.2,56.9,
425.8,17.4,432.8,278.9,233.8,478.9,527.2,450.7,367.4,53.1,
428.2,16.0,449.3,258.2,248.9,489.0,485.3,472.4,361.0,52.4,
443.9,24.8,433.3,269.1,237.3,480.1,492.8,487.4,341.4,16.9,
461.9,48.0,450.3,294.3,222.4,456.8,494.1,461.9,368.1,4.3,
480.4,56.2,451.8,277.9,232.1,444.3,483.9,441.3,328.5,9.5,
502.8,55.3,473.0,273.4,226.1,467.3,473.7,448.1,323.3,5.1,
488.1,62.3,482.7,292.2,257.9,464.1,470.3,445.7,311.0,6.9,
495.6,81.9,499.2,316.8,246.0,469.4,481.4,412.6,304.1,3.5,
485.0,71.2,502.9,327.4,266.1,461.3,461.1,449.3,313.0,2.4,
492.0,66.2,491.3,349.0,270.1,485.1,466.6,446.3,307.7,8.6,
487.8,73.6,506.2,368.8,268.9,497.4,484.4,445.9,333.6,4.7,
479.1,76.8,513.2,323.6,298.7,507.1,507.4,445.9,312.2,1.6,
460.1,77.4,513.4,339.4,287.2,528.6,513.5,451.7,330.7,1.9,
461.1,63.6,495.7,350.7,299.1,519.2,534.9,476.1,322.4,0.2,
455.2,48.2,489.6,348.8,293.4,514.3,532.3,470.6,349.8,3.1,
456.6,60.0,483.4,346.5,292.8,520.7,537.0,489.3,355.5,4.4,
458.1,51.7,472.0,316.3,280.2,513.7,543.2,508.0,362.9,12.6,
457.1,58.3,492.6,315.9,296.7,529.9,525.6,506.6,372.0,17.3,
430.8,50.7,493.9,319.6,284.0,520.1,532.9,499.2,374.3,28.7,
464.0,53.3,474.7,318.7,283.0,524.4,538.0,502.0,379.1,41.0,
456.5,45.3,471.8,328.6,269.2,499.3,534.4,489.4,393.8,39.6,
461.5,56.8,486.0,301.6,294.1,503.6,532.2,504.8,367.2,29.8,
475.5,52.8,485.2,327.2,284.2,518.8,532.8,494.8,359.0,30.4,
486.9,47.5,488.2,320.9,261.7,475.0,504.0,509.2,356.2,26.0,
472.9,43.0,491.8,324.4,280.1,492.9,497.5,456.4,348.4,31.2,
485.0,67.7,491.9,314.2,267.9,500.5,514.9,470.2,358.4,30.4,
489.7,76.4,451.0,329.0,279.3,486.0,511.3,471.0,362.1,21.7,
500.4,70.5,475.1,333.5,274.2,491.7,514.9,476.0,327.8,13.2,
517.3,85.4,473.4,314.4,266.1,498.1,505.0,487.8,355.4,6.8,
540.6,95.0,481.4,331.0,280.7,476.9,535.5,475.5,359.9,11.5,
550.6,96.9,520.6,333.5,286.1,515.0,509.6,473.4,374.9,7.0,
515.0,136.6,524.4,334.7,290.9,509.6,521.3,458.6,359.5,21.0,
525.5,117.1,541.3,355.7,297.9,512.2,527.7,471.7,346.3,5.2,
524.0,112.9,546.5,365.9,304.7,515.7,512.8,483.2,339.7,21.6,
517.0,100.4,559.9,372.3,319.8,524.9,519.2,474.7,342.1,21.0,
532.5,92.5,531.6,382.6,326.4,546.0,539.4,479.3,359.9,11.1,
504.8,93.2,532.1,381.5,348.6,545.8,545.3,493.5,340.5,20.3,
500.6,91.9,526.7,373.4,359.8,567.5,556.0,512.0,346.5,13.2,
486.6,97.3,519.4,369.0,331.1,592.1,567.2,529.2,365.1,12.6,
465.0,65.5,519.5,343.8,314.4,578.9,587.2,524.0,382.8,19.7,
462.2,41.6,503.0,355.4,328.0,540.6,584.6,548.5,390.1,31.7,
437.5,46.1,483.5,360.6,306.6,551.0,583.1,563.0,401.0,64.9,
449.2,46.3,475.7,327.5,292.2,545.4,568.2,535.2,428.2,58.6,
431.6,46.6,465.3,320.1,303.8,541.3,551.8,531.2,414.0,75.6,
435.7,26.1,443.6,303.9,265.3,557.4,551.6,516.9,413.6,79.1,
439.9,22.5,452.5,296.8,268.2,504.8,553.4,545.5,416.2,68.5,
430.1,22.4,453.7,305.2,260.8,502.7,536.7,511.0,389.9,62.4,
413.8,13.0,435.8,301.8,264.3,484.3,480.3,537.8,385.7,64.1,
