1258.2,127.7,1081.1,671.0,733.2,1142.5,1209.3,1126.3,986.0,10.2,
1260.6,110.3,1075.4,675.4,729.1,1140.7,1246.6,1120.8,1006.0,8.7,
1265.9,107.0,1073.4,675.2,718.0,1139.5,1245.8,1125.2,1011.0,26.7,
1267.6,89.1,1061.5,672.8,712.0,1139.1,1253.8,1126.5,1008.7,33.1,
1262.8,107.3,1072.8,669.1,715.9,1141.1,1244.7,1123.5,1006.0,34.4,
1269.2,102.9,1072.3,680.2,714.0,1130.5,1245.5,1106.7,1005.6,27.6,
1268.5,102.1,1066.1,686.8,709.9,1134.1,1238.4,1113.4,1019.1,36.1,
1269.7,117.3,1085.0,669.5,718.0,1133.8,1230.2,1119.8,1000.4,18.3,
1284.3,115.8,1064.0,670.7,710.0,1135.4,1214.5,1109.6,994.5,25.1,
1285.1,118.6,1069.1,670.8,701.9,1120.9,1223.1,1123.2,984.2,27.4,
1282.5,119.0,1094.1,676.4,716.5,1126.1,1211.3,1112.0,971.6,18.3,
1298.4,119.4,1080.6,676.8,709.0,1135.1,1221.5,1107.3,980.1,10.0,
1310.3,128.5,1084.6,676.9,719.4,1124.6,1221.8,1114.1,984.5,14.8,
1322.0,140.2,1084.4,684.9,721.9,1125.4,1239.7,1100.2,992.8,7.7,
1337.1,155.3,1092.9,674.0,733.6,1117.3,1226.4,1101.8,976.6,13.8,
1346.9,162.0,1113.9,693.4,729.1,1135.3,1232.2,1087.6,982.4,13.3,
1313.8,182.1,1121.4,709.3,739.3,1135.3,1234.4,1114.9,978.4,19.3,
1320.8,163.8,1128.9,716.5,743.5,1123.6,1241.6,1089.5,993.5,9.7,
1318.6,164.4,1139.6,725.9,754.0,1159.3,1259.8,1115.5,990.8,17.5,
1319.7,155.5,1118.7,754.0,759.7,1161.7,1237.5,1113.7,985.8,18.0,
1323.2,147.6,1119.7,753.7,774.9,1165.9,1251.5,1124.6,1000.0,13.4,
1310.5,150.6,1113.5,725.0,775.9,1172.7,1260.8,1130.5,986.3,15.3,
1293.5,139.8,1101.7,726.3,755.5,1199.9,1271.8,1127.9,998.5,7.7,
1279.7,164.3,1120.9,698.5,751.6,1198.4,1284.2,1143.7,1002.7,21.2,
1277.0,134.3,1096.0,743.0,752.3,1181.6,1297.6,1151.8,1022.5,24.4,
1287.6,102.6,1093.4,723.6,745.5,1181.4,1279.3,1152.7,1028.1,71.1,
1259.8,95.0,1078.9,700.5,750.4,1177.0,1274.9,1177.7,1039.6,38.5,
1258.0,82.7,1067.0,682.5,755.1,1164.5,1270.5,1183.0,1045.1,50.9,
1246.8,91.8,1061.3,677.3,731.1,1161.3,1267.9,1154.4,1057.8,64.5,
1255.6,82.6,1032.2,660.6,727.2,1164.5,1264.6,1170.8,1044.7,88.6,
1228.8,81.7,1056.9,676.1,690.4,1143.1,1263.2,1147.3,1029.3,65.1,
1233.6,82.7,1041.2,660.5,707.1,1135.6,1248.3,1135.4,1038.6,59.1,
1230.2,76.6,1044.4,644.1,692.3,1135.6,1245.4,1136.7,1011.9,55.8,
1239.5,61.2,1033.8,653.6,700.1,1111.6,1232.1,1127.5,1013.8,48.8,
1242.3,60.3,1032.8,643.2,683.9,1101.3,1212.4,1120.7,1017.7,52.4,
1246.8,70.1,990.8,632.0,688.6,1087.9,1213.8,1104.7,1011.8,45.8,
1248.0,65.8,1034.1,643.5,677.3,1105.1,1213.9,1097.5,986.9,40.8,
1250.9,84.0,1040.7,628.4,682.3,1087.7,1200.7,1088.9,973.4,19.9,
1264.0,82.1,1020.8,638.9,676.1,1094.8,1193.5,1079.4,969.0,3.9,
1267.2,107.6,1017.0,648.1,651.6,1070.8,1174.6,1081.9,958.7,3.7,
1287.7,104.5,1029.2,638.1,669.6,1087.7,1203.9,1073.3,970.5,4.9,
1283.6,116.7,1062.8,638.7,676.8,1093.9,1200.0,1087.5,940.1,3.5,
1293.3,138.3,1081.8,661.7,687.0,1096.7,1179.4,1068.0,948.7,5.9,
1286.4,137.4,1090.8,670.4,689.5,1098.4,1200.1,1057.1,947.1,9.2,
1281.6,125.8,1095.3,691.8,698.4,1101.0,1178.3,1069.4,939.0,8.4,
1278.2,110.8,1093.4,699.4,714.0,1110.5,1185.0,1073.2,924.4,2.5,
1301.4,115.6,1091.7,698.0,733.3,1135.7,1202.4,1065.0,949.2,4.6,
1286.4,128.8,1096.9,710.4,745.4,1135.6,1227.6,1075.7,946.2,5.1,
1279.1,116.1,1085.6,703.4,722.0,1151.2,1227.4,1104.2,960.1,5.5,
