439.9,36.1,221.1,217.3,166.8,327.3,438.1,3832.3,367.8,3.2,
439.0,37.7,206.5,219.1,178.4,331.6,430.0,3828.7,355.2,3.5,
438.6,43.6,204.4,203.8,161.5,322.3,428.5,3828.8,338.2,5.4,
438.4,40.1,219.0,210.1,173.1,323.8,438.3,3827.7,362.3,3.5,
447.0,43.4,213.3,213.2,165.2,322.3,438.4,3829.3,366.6,3.4,
461.8,50.1,222.0,215.4,169.4,330.2,438.3,3827.9,360.3,2.1,
452.2,37.9,220.5,210.5,169.2,334.4,435.8,3825.7,356.0,2.2,
455.9,47.3,224.0,213.9,167.5,336.8,442.6,3826.4,356.1,0.5,
454.6,55.8,215.2,215.4,173.7,317.0,438.3,3825.1,348.4,4.1,
455.1,57.8,230.6,202.8,182.8,326.9,439.6,3827.9,358.1,7.5,
448.6,53.9,216.8,216.6,174.9,330.0,445.4,3830.8,367.2,6.3,
447.0,54.4,213.9,218.6,173.3,336.3,447.7,3825.9,360.0,4.2,
454.6,60.1,217.0,199.9,170.2,324.7,449.3,3821.5,355.1,3.1,
461.4,45.3,218.6,212.8,177.0,333.5,438.2,3831.0,364.6,1.2,
461.1,67.8,220.3,211.3,176.1,333.8,449.4,3826.0,345.6,3.5,
455.4,57.5,214.6,220.0,173.3,339.8,442.7,3828.8,358.0,0.2,
462.1,48.5,221.9,215.0,177.4,328.8,444.4,3830.6,362.4,0.8,
458.1,56.7,224.1,196.6,175.4,335.1,432.5,3823.6,362.5,0.1,
441.5,57.9,224.3,223.6,167.2,331.6,448.8,3824.0,356.4,1.0,
450.7,50.5,220.7,228.4,168.8,344.5,446.0,3826.1,360.5,3.4,
457.2,52.6,222.2,212.1,166.0,344.2,447.9,3828.3,363.4,1.7,
469.7,52.3,229.4,212.8,170.9,342.8,446.8,3827.7,364.7,5.5,
453.6,59.9,218.6,217.1,171.7,332.7,450.8,3828.4,365.1,7.2,
458.4,52.1,222.9,218.7,179.4,323.9,451.3,3824.9,369.7,5.3,
458.3,55.9,216.9,215.8,177.9,331.0,448.7,3828.2,357.1,5.0,
454.1,57.8,221.6,219.7,170.8,334.7,451.7,3823.7,365.1,3.6,
459.5,51.6,223.7,213.4,179.3,325.2,457.9,3830.3,361.1,3.5,
454.4,63.8,221.9,224.5,167.9,341.9,443.3,3826.7,361.1,5.7,
467.6,59.0,220.5,246.0,159.6,326.5,440.9,3827.7,370.9,7.4,
465.4,55.0,224.8,218.8,190.6,332.8,439.8,3826.6,364.1,4.2,
464.4,52.8,217.2,216.3,182.7,325.3,440.7,3830.9,373.4,3.7,
455.5,51.7,232.1,222.9,173.4,338.2,440.5,3829.4,366.1,1.8,
469.4,56.6,214.8,211.3,179.5,326.7,448.6,3831.7,360.8,0.9,
449.7,57.4,224.3,218.6,175.2,332.0,455.5,3829.2,364.7,5.4,
452.5,59.3,228.0,222.1,174.7,331.2,440.5,3829.0,367.2,6.3,
456.8,50.9,213.0,218.9,186.3,332.9,459.7,3820.9,365.7,1.7,
454.3,56.3,218.3,229.7,173.7,334.5,448.6,3823.8,368.0,4.4,
450.1,47.5,213.4,216.2,179.2,331.3,444.9,3829.6,373.3,9.0,
453.5,59.3,225.3,224.7,181.3,335.5,448.5,3826.5,366.7,9.3,
448.9,46.9,219.1,213.1,179.6,330.7,447.3,3828.2,362.6,4.8,
452.2,58.4,213.7,221.1,169.5,337.9,438.2,3825.7,367.7,4.1,
450.5,64.3,220.3,227.1,181.9,338.3,441.4,3831.9,367.7,9.6,
