577.9,129.6,547.0,230.9,176.0,685.9,793.9,272.1,323.1,33.5,
577.9,140.2,536.7,226.1,150.8,704.5,785.5,249.0,306.4,14.6,
572.3,116.9,536.9,221.5,160.8,689.9,801.2,252.6,322.8,19.9,
578.9,122.0,542.8,237.1,156.8,687.6,807.9,253.8,332.6,35.2,
582.3,149.4,558.2,238.2,172.0,701.6,801.2,271.2,328.0,46.8,
576.7,151.4,554.5,254.5,177.3,708.1,820.3,267.8,333.8,35.2,
588.6,139.3,556.8,247.5,191.5,704.6,825.1,277.6,337.3,36.6,
583.3,146.6,582.3,257.2,194.4,709.7,821.3,263.7,329.5,36.4,
578.8,147.9,552.9,244.9,179.9,707.5,814.9,271.2,337.2,44.1,
579.2,135.7,560.5,245.4,188.1,714.2,816.1,281.4,342.3,37.1,
567.0,144.5,556.0,237.7,190.6,703.1,827.3,282.3,337.5,34.3,
577.4,143.7,560.5,242.5,191.2,697.8,824.8,281.8,329.8,31.6,
586.0,151.6,562.0,256.3,184.6,700.3,826.9,278.0,340.4,28.3,
588.4,139.3,563.8,240.6,179.9,713.7,825.2,271.1,334.2,33.8,
582.0,133.8,558.2,241.8,186.3,707.1,819.5,272.9,339.1,36.8,
572.5,149.9,561.0,250.8,184.9,710.2,821.5,276.8,341.6,33.7,
580.0,141.2,550.2,261.0,190.7,709.6,829.3,268.4,337.4,36.0,
586.8,138.7,555.7,253.3,188.3,711.1,836.0,273.4,332.2,35.5,
581.4,145.9,554.4,239.1,181.1,710.5,815.5,286.0,337.0,30.7,
580.7,138.6,559.3,245.6,185.1,714.5,826.9,275.3,333.3,27.2,
582.0,138.9,552.5,255.7,185.9,711.2,827.4,276.0,336.5,31.4,
582.8,146.0,551.7,249.2,190.0,705.9,820.3,275.6,341.6,42.3,
584.2,141.7,552.9,247.6,178.5,706.2,813.7,267.0,327.5,36.0,
577.2,131.1,555.2,241.7,185.0,709.5,819.9,269.8,343.6,43.5,
575.1,144.9,558.7,230.0,183.9,706.8,816.3,271.2,332.8,32.1,
572.9,137.4,554.0,235.4,184.9,705.2,817.8,275.2,335.8,42.2,
577.4,140.3,549.0,246.8,180.4,696.2,815.4,273.3,330.3,36.2,
568.6,143.6,552.1,242.4,177.2,709.0,816.5,275.7,338.6,34.0,
567.5,131.4,546.2,238.8,177.0,707.1,830.1,270.9,327.7,23.2,
578.2,128.8,544.3,241.5,179.7,706.2,808.7,270.3,332.0,32.1,
575.2,129.4,541.5,240.4,176.1,703.3,813.5,268.7,333.3,30.8,
570.2,133.4,542.6,239.1,172.1,686.2,803.6,274.4,337.2,29.9,
581.8,126.4,551.6,247.8,184.1,723.7,822.8,283.8,341.6,31.2,
579.0,128.2,557.1,233.4,186.1,707.1,809.6,277.3,338.1,39.8,
564.4,127.5,560.7,237.1,176.6,711.8,810.9,270.7,322.9,40.9,
569.4,153.2,554.2,250.7,176.1,706.5,820.3,279.6,340.1,41.6,
586.0,132.7,562.0,254.3,183.0,711.6,825.9,289.7,349.0,41.5,
571.4,132.9,554.8,236.7,181.8,704.9,819.4,274.9,335.7,43.9,
579.5,133.4,561.5,251.2,184.2,710.1,829.6,275.4,338.7,37.8,
577.1,147.8,554.5,247.4,178.4,716.8,822.8,273.8,342.6,39.2,
578.1,142.6,552.3,236.9,184.0,715.8,820.4,277.3,344.4,36.8,
587.5,131.3,546.2,247.8,182.5,717.9,832.9,283.4,339.2,37.1,
580.0,127.2,547.0,244.1,194.3,700.9,816.6,258.0,333.4,33.0,
570.0,132.8,537.8,226.5,173.7,684.3,812.2,269.5,340.2,29.8,
574.5,142.8,557.2,214.0,149.9,696.2,798.0,268.3,335.3,32.6,
577.6,113.3,530.8,221.6,177.9,690.6,803.8,258.1,335.6,28.6,
550.6,109.9,544.6,227.8,161.5,691.1,787.5,271.2,342.6,26.6,
563.1,121.4,538.6,216.2,174.1,680.5,799.6,257.3,307.9,20.5,
564.4,125.5,535.4,231.0,157.7,687.9,809.9,258.5,342.5,26.2,
562.0,138.1,537.0,217.8,150.9,688.0,802.2,256.7,331.4,23.8,
585.7,141.6,560.9,244.8,182.0,589.6,828.9,262.2,372.7,35.3,
610.6,157.8,539.4,279.1,163.1,530.1,857.5,263.0,368.1,21.5,
450.5,85.2,474.9,213.3,183.5,725.5,1087.4,301.1,281.1,41.1,
362.4,65.2,344.6,165.0,162.6,362.6,893.5,332.3,197.1,40.6,
300.0,57.6,400.4,146.0,178.4,255.7,802.5,320.5,226.5,29.6,
304.8,49.1,391.0,159.1,130.6,360.4,654.9,412.2,256.5,43.5,
315.9,40.0,377.5,164.8,143.6,361.4,625.0,436.5,252.6,32.8,
330.9,51.9,480.5,170.3,206.0,303.4,387.7,420.1,248.9,27.3,
