1458.1,10.3,452.9,16.8,242.0,524.0,201.2,594.4,321.8,
1475.6,31.0,423.6,6.1,206.3,478.4,181.3,533.4,271.9,
1458.1,30.8,450.1,24.2,251.5,506.6,229.7,589.4,311.0,
1459.9,32.1,454.6,10.5,232.8,513.6,201.1,590.1,304.6,
1458.1,41.3,458.6,10.0,246.5,505.1,205.3,580.0,322.1,
1455.5,42.1,458.9,26.0,227.4,511.5,205.5,595.3,309.9,
1456.8,45.8,451.3,14.4,226.9,515.0,210.1,568.1,316.2,
1457.4,51.1,456.7,17.4,207.9,467.7,233.2,592.7,304.8,
1458.1,61.2,453.4,28.7,239.2,515.2,212.8,579.6,310.9,
1453.1,68.9,475.1,26.5,218.6,510.1,197.9,572.8,301.5,
1458.6,65.9,468.6,37.2,247.9,496.8,183.9,577.3,285.6,
1459.5,74.8,484.2,25.0,219.8,496.6,189.1,571.2,296.8,
1455.3,63.9,475.8,33.9,224.4,501.1,182.3,573.6,310.3,
1454.9,62.1,499.7,34.8,214.9,504.0,193.7,574.4,276.3,
1459.5,75.2,506.6,34.8,233.8,527.1,173.2,558.9,283.1,
1459.8,68.4,518.7,30.8,225.1,511.3,170.2,559.9,280.7,
1452.1,73.1,516.4,34.2,226.4,487.5,179.9,548.5,283.7,
1462.1,74.3,535.9,38.6,224.5,527.8,182.9,558.4,288.8,
1462.0,75.9,529.6,43.6,232.9,506.0,149.5,541.8,296.4,
1468.0,72.8,542.0,57.3,232.9,485.8,151.3,552.3,289.0,
1461.3,67.6,558.2,41.2,242.5,520.7,147.0,540.8,287.7,
1464.2,66.6,569.3,40.7,240.3,502.0,179.2,511.5,289.5,
1455.1,74.9,577.3,37.2,228.8,501.2,178.2,540.2,281.7,
1469.7,63.1,545.4,53.3,241.3,498.2,166.2,543.0,279.5,
1467.5,67.1,583.3,51.6,242.2,498.7,170.6,520.7,280.4,
1466.3,67.4,571.8,50.7,244.0,503.6,173.1,542.5,285.2,
1464.2,70.8,540.1,57.6,225.0,496.4,133.3,516.5,302.4,
1459.7,66.3,587.9,66.9,245.5,502.8,161.9,544.2,285.1,
1462.6,72.3,604.4,47.2,222.9,497.5,159.2,514.0,287.9,
1465.3,73.1,600.1,36.9,248.4,488.5,169.3,538.4,266.6,
1453.0,62.7,589.3,43.9,260.6,473.4,160.6,537.4,292.5,
1464.9,74.8,615.6,55.0,243.1,492.9,145.5,497.6,264.5,
1460.9,78.6,619.7,37.5,248.6,507.5,166.5,512.3,281.4,
1460.1,76.3,633.9,58.1,265.0,481.3,157.6,500.9,267.1,
1463.3,76.0,647.5,54.6,266.0,478.8,160.3,492.4,239.9,
1464.6,82.3,638.3,55.8,263.0,511.9,167.8,491.0,266.0,
1464.0,74.9,640.7,64.9,248.7,503.2,168.7,507.3,275.0,
1462.0,83.1,642.9,63.6,261.3,506.6,157.1,480.0,264.0,
1467.5,81.1,644.9,72.7,264.2,484.9,152.9,494.1,260.1,
1461.6,88.4,648.1,64.1,260.3,491.3,151.9,493.3,275.5,
1461.4,87.2,638.9,68.7,242.0,497.3,180.4,496.4,271.1,
1469.6,75.7,633.2,78.0,245.2,453.1,121.4,532.3,291.8,
1463.5,66.9,656.3,58.5,224.8,482.4,152.0,511.5,294.5,
1463.1,72.8,659.2,79.0,272.8,479.8,170.6,475.3,265.0,
1472.5,80.4,661.4,80.3,272.4,484.0,156.3,481.1,252.9,
1470.0,73.8,662.6,99.8,274.0,478.8,166.7,461.7,269.0,
1465.6,81.7,661.6,99.3,279.1,487.6,150.9,480.7,244.1,
1466.6,78.0,667.8,85.9,276.4,491.4,164.5,461.1,266.4,
1462.8,80.1,663.0,113.5,276.9,486.2,166.9,459.6,241.6,
1463.3,76.7,665.1,102.8,271.4,483.2,156.9,474.3,245.9,
1472.4,75.2,671.2,121.2,275.8,496.8,151.2,452.9,246.1,
1463.6,81.4,672.5,127.2,290.5,489.7,159.7,471.5,228.7,
1466.2,75.5,671.4,140.8,271.1,481.5,147.1,442.1,239.2,
1474.7,82.5,672.9,129.7,289.1,502.1,155.4,460.4,239.6,
1469.9,77.2,661.6,157.1,291.8,500.7,151.2,454.4,239.7,
1469.8,78.0,669.3,158.3,289.3,502.5,155.0,442.5,229.7,
1469.7,72.7,658.4,151.3,288.3,494.0,152.2,459.4,221.4,
1460.1,76.0,673.0,161.9,282.6,500.3,162.3,451.2,225.7,
1467.8,79.7,670.1,179.6,282.0,517.7,146.6,453.0,218.7,
1475.7,75.0,668.6,178.9,296.1,511.9,142.5,455.8,222.0,
1474.2,80.7,668.5,193.2,289.8,498.4,160.1,462.2,196.2,
1473.3,79.4,671.3,194.3,289.5,495.9,160.9,458.4,208.0,
1474.4,87.5,667.0,195.9,300.9,524.3,156.1,460.2,202.3,
1459.2,83.8,660.2,203.4,298.5,499.8,161.8,463.3,207.3,
1464.2,84.9,672.0,213.7,299.6,510.0,156.3,456.4,199.5,
1472.0,72.5,670.7,213.0,302.4,516.9,154.5,454.5,200.6,
1466.2,84.9,665.6,207.5,286.2,512.0,159.0,453.7,197.9,
1470.0,88.8,667.3,208.8,300.7,520.9,149.6,456.7,189.1,
1467.7,82.1,671.3,212.5,294.6,527.2,148.9,449.5,192.8,
1479.0,80.0,668.3,217.3,291.6,517.3,156.7,460.8,191.5,
1470.1,83.6,658.3,220.0,301.3,522.4,150.3,451.3,199.7,
1476.3,89.5,666.4,229.5,294.6,554.0,135.5,443.3,210.3,
1473.8,85.7,672.1,232.3,296.7,504.6,145.1,447.2,192.1,
1472.7,87.0,670.9,227.3,307.5,527.0,149.5,451.4,177.1,
1476.3,85.6,667.5,227.4,302.6,520.1,125.3,444.2,186.4,
1466.8,83.4,668.1,247.1,307.3,519.9,133.1,439.7,185.4,
1472.0,93.4,673.4,233.1,317.8,512.1,146.0,438.8,181.6,
1476.2,86.9,668.8,239.3,298.8,517.9,130.2,440.8,196.3,
1474.3,77.3,670.2,242.4,322.8,531.6,149.2,448.0,178.1,
1471.9,85.9,662.9,240.6,308.1,525.8,121.6,435.9,186.5,
1469.2,89.5,673.4,249.2,314.7,542.6,132.7,457.9,179.9,
1471.5,84.2,665.2,257.7,328.3,525.9,148.9,444.9,179.6,
1468.6,88.9,673.0,248.7,313.5,528.6,149.5,448.4,162.4,
1474.7,75.9,674.9,257.1,322.1,543.0,125.3,438.7,170.9,
1474.3,74.5,671.6,256.4,316.1,539.6,127.6,456.7,177.1,
1472.1,83.4,667.0,262.6,332.3,533.9,135.1,452.3,164.1,
1477.3,84.0,666.8,264.0,341.1,542.1,145.2,451.0,169.3,
1477.3,83.7,669.8,264.0,330.5,552.3,140.2,446.7,165.1,
1473.5,78.8,668.8,252.4,328.8,546.6,130.3,449.9,157.4,
1476.9,86.7,675.6,256.5,343.4,549.7,133.8,444.4,163.5,
1470.8,84.5,675.5,256.5,339.6,536.5,138.3,434.4,162.0,
1472.6,90.7,663.6,257.4,354.0,546.9,149.6,443.9,163.5,
1477.2,80.9,673.4,259.2,350.5,559.7,117.3,453.4,163.1,
1468.6,90.8,674.6,257.8,358.1,538.0,154.3,460.2,167.9,
1477.7,82.1,676.9,259.5,366.7,542.1,139.1,442.5,158.2,
1475.8,86.2,668.0,267.3,375.4,544.0,142.7,444.7,165.3,
1483.0,85.9,666.7,258.7,360.4,529.0,151.0,453.4,159.5,
1474.5,84.3,669.3,264.7,381.3,568.5,151.7,456.7,166.3,
1474.3,91.0,671.7,258.6,397.7,548.8,147.2,457.4,157.0,
1475.8,82.2,675.1,260.2,395.3,555.7,150.2,450.6,171.8,
1480.1,88.5,667.0,262.6,391.6,554.8,153.6,452.0,156.5,
1473.0,88.1,677.8,264.4,391.6,560.3,149.0,443.6,163.7,
1481.4,82.0,675.8,259.0,394.0,554.7,151.8,444.6,151.5,
1484.3,87.5,670.0,257.7,404.9,555.8,137.0,447.7,145.2,
1487.2,94.3,661.5,260.2,403.0,545.3,147.7,440.2,153.1,
1477.5,82.0,673.7,260.4,413.7,562.2,151.1,443.6,167.9,
1485.3,81.2,668.2,263.8,410.9,546.4,137.3,447.2,151.3,
1477.0,82.6,676.2,257.2,418.5,571.9,163.0,427.4,162.6,
1475.7,78.2,672.3,260.7,420.3,574.6,149.5,442.1,158.5,
1478.8,81.4,676.9,266.2,430.1,556.6,147.2,452.9,150.5,
1478.9,87.8,673.7,253.9,443.3,561.0,146.5,447.8,157.2,
1477.4,85.9,676.3,267.0,438.5,558.4,139.9,440.1,150.7,
1482.2,90.5,674.2,261.2,448.9,570.6,166.4,444.9,143.7,
1477.1,86.6,676.1,270.2,425.5,569.7,147.9,444.6,159.7,
1481.3,87.1,669.2,260.4,434.0,582.8,150.2,462.5,165.7,
1481.4,84.4,680.8,264.5,437.1,580.1,134.4,458.9,158.4,
1483.7,88.2,671.3,262.0,444.8,549.4,171.7,451.5,152.8,
1482.4,85.1,672.8,264.2,437.4,562.5,163.1,433.1,144.1,
1487.8,91.4,676.5,257.4,444.3,561.9,155.0,440.3,151.5,
1478.2,94.5,677.4,260.8,443.2,569.0,150.6,441.6,166.8,
1470.1,84.6,668.0,265.8,455.5,563.0,158.0,439.8,146.9,
1475.2,89.4,672.0,253.9,453.6,564.6,159.7,449.4,147.8,
1483.4,86.3,675.2,251.8,447.2,572.7,151.9,422.4,153.9,
1478.9,97.2,668.1,263.8,451.4,584.5,158.0,444.2,140.1,
1487.6,87.2,676.5,265.6,441.5,590.6,146.0,431.8,144.1,
1479.5,95.1,668.5,256.9,445.9,565.8,152.3,423.8,142.9,
1478.4,86.7,677.4,265.9,471.0,581.7,161.7,433.2,146.3,
1476.2,84.1,666.5,258.8,460.6,568.2,170.8,429.3,153.9,
1476.4,95.1,675.4,260.3,465.5,585.0,156.2,445.8,153.0,
1480.1,89.9,678.2,260.2,459.1,550.4,182.1,438.6,153.7,
1489.0,89.5,671.5,251.9,468.6,584.4,160.5,426.2,150.9,
1478.5,86.0,669.0,266.7,451.7,568.4,165.0,438.7,147.1,
1474.4,90.3,674.7,275.6,460.6,573.2,155.4,443.4,150.2,
1474.4,81.3,668.6,267.2,440.5,571.4,169.2,443.3,136.6,
1471.2,85.7,672.1,258.8,457.3,579.4,169.4,429.5,156.7,
1485.0,86.8,677.8,271.7,472.0,573.4,168.6,427.5,145.3,
1480.8,90.8,673.1,263.8,472.9,569.3,152.5,449.9,151.1,
1479.5,92.3,674.7,266.5,467.5,570.1,164.7,443.5,139.6,
1483.3,86.3,675.1,265.2,476.0,568.5,155.8,433.7,157.2,
1484.5,90.4,672.6,263.3,471.4,559.7,166.7,430.1,141.2,
1486.4,88.3,677.0,265.2,467.6,567.3,163.7,434.0,163.7,
1476.9,82.9,676.2,262.5,471.8,561.5,148.8,444.9,152.3,
1493.7,89.1,672.0,262.0,472.8,565.0,156.8,436.9,151.8,
1479.2,89.5,682.7,259.2,468.9,572.5,166.3,448.9,161.2,
1482.2,86.1,678.7,270.2,458.6,569.8,161.5,431.8,141.4,
1481.1,90.6,674.3,265.0,481.7,576.6,157.3,439.5,149.0,
1487.0,91.1,670.5,261.5,471.8,580.4,163.3,440.3,138.7,
1485.1,88.4,677.3,265.9,482.5,572.2,169.5,435.3,151.4,
1479.6,82.9,676.5,259.5,479.0,592.4,176.6,453.0,157.5,
1480.6,98.8,677.7,263.8,470.7,589.8,162.5,439.7,157.6,
1477.9,94.6,681.4,262.6,473.4,560.4,163.3,444.1,165.7,
1479.3,88.1,675.8,262.2,460.1,590.5,167.0,441.2,143.6,
1483.7,89.1,684.8,263.8,485.4,576.9,167.9,426.2,151.2,
1488.1,88.1,674.8,260.2,474.7,573.9,165.2,425.4,149.8,
1481.4,98.5,673.3,263.7,468.0,583.1,171.6,442.5,141.1,
1479.6,87.0,672.0,261.6,472.1,570.1,165.4,422.3,146.5,
1484.1,91.8,674.2,259.6,474.2,579.6,163.1,425.8,149.1,
1476.3,91.9,670.6,265.2,474.8,565.3,161.3,429.5,134.7,
1479.5,90.5,669.0,261.9,474.1,576.5,171.6,422.2,134.5,
1472.9,87.2,671.9,255.6,477.3,580.7,156.2,429.3,147.7,
1477.5,91.6,673.0,264.6,476.3,583.0,165.2,436.6,135.1,
1484.1,82.1,674.7,258.2,471.1,574.5,178.1,418.8,149.0,
1479.0,86.5,668.3,261.1,472.8,574.4,160.8,418.4,140.1,
1482.6,86.4,674.9,258.0,478.3,571.9,159.3,439.9,144.9,
1478.9,81.8,684.3,265.5,474.1,580.8,169.7,434.4,144.3,
1479.5,86.9,677.4,259.6,471.3,581.0,171.7,425.0,149.9,
1483.9,82.2,674.1,266.2,486.2,575.8,159.7,449.9,150.2,
1481.5,87.4,679.4,262.7,478.5,595.0,164.4,431.3,142.5,
1484.9,86.7,680.3,258.0,470.5,591.7,174.8,432.7,153.7,
1482.6,84.3,668.2,263.1,483.0,603.1,161.7,441.6,155.6,
1482.1,90.8,666.7,272.7,467.5,582.2,174.8,439.3,149.9,
1481.2,85.6,673.4,260.7,479.8,597.1,171.9,441.3,162.8,
1479.0,87.2,671.3,251.6,480.5,602.9,174.3,454.1,167.1,
1487.2,89.6,673.1,263.8,490.0,593.0,167.6,446.0,159.7,
1477.4,82.3,675.2,268.4,478.1,595.5,171.5,442.6,148.5,
1485.3,84.3,667.1,258.8,484.7,603.4,189.2,456.2,176.9,
1478.8,91.9,673.6,264.1,486.6,606.1,197.6,426.1,158.3,
1476.8,83.9,666.0,251.7,489.4,573.7,166.6,444.8,145.2,
1480.2,91.0,671.1,262.8,480.7,592.7,176.9,441.6,144.8,
1479.3,84.7,676.5,261.1,478.1,588.7,178.6,442.8,163.8,
1479.6,85.0,673.9,260.2,474.3,577.2,181.7,460.6,147.8,
1480.2,83.3,670.2,259.3,481.0,587.6,178.2,445.6,156.1,
1483.7,86.1,669.9,262.0,481.5,585.6,175.6,454.8,145.1,
1475.3,87.3,672.0,256.5,467.6,567.5,167.1,447.5,155.5,
1477.1,88.0,665.0,258.5,481.6,574.4,174.5,447.4,138.2,
1475.6,102.1,678.2,258.4,470.5,603.5,151.3,443.1,151.0,
1477.7,92.4,673.5,255.7,480.8,569.6,175.7,437.0,146.6,
1472.6,96.9,679.0,268.6,472.4,591.7,182.9,438.5,143.3,
1482.4,89.3,673.9,262.7,455.6,574.4,148.2,453.4,149.6,
1476.7,79.7,678.8,263.0,460.6,571.3,165.4,440.6,144.5,
1479.4,87.3,674.4,268.9,469.7,573.7,172.6,444.1,154.2,
1486.2,90.4,672.5,260.8,457.6,586.7,160.1,460.7,152.1,
1484.4,82.5,669.8,271.5,467.3,588.1,164.7,454.9,152.2,
1482.3,87.3,672.7,267.2,467.0,586.9,170.5,450.3,148.5,
