833.9,59.6,3715.8,305.3,382.7,870.6,424.1,790.8,347.8,
833.6,62.2,3706.0,309.4,383.0,869.7,428.1,783.7,364.0,
835.2,59.6,3712.3,305.1,380.3,863.2,424.4,782.0,362.1,
835.5,65.0,3711.0,303.3,381.3,863.1,430.3,777.7,364.1,
835.2,54.1,3711.8,314.2,391.0,862.3,430.0,761.2,371.0,
837.9,59.9,3708.6,308.5,385.2,857.3,424.8,767.3,367.6,
831.8,67.0,3707.0,306.4,387.5,862.5,424.4,740.4,361.9,
838.4,55.8,3710.7,312.7,392.3,862.4,430.5,751.6,375.0,
832.2,63.1,3714.9,304.1,382.5,867.7,418.8,761.6,369.9,
837.2,58.5,3711.9,311.1,386.8,858.4,415.7,744.3,361.3,
829.2,63.4,3707.2,304.7,388.6,854.8,412.0,747.1,358.7,
841.4,58.6,3709.7,305.5,394.6,854.8,402.4,745.1,359.2,
836.9,58.6,3711.7,310.3,387.5,857.7,403.9,750.9,377.9,
841.3,64.7,3704.7,304.0,386.5,869.3,395.3,743.7,371.9,
840.3,64.2,3711.8,307.5,388.4,858.9,377.1,757.1,360.7,
839.8,54.1,3706.4,310.1,384.0,862.3,391.5,753.6,368.3,
834.3,60.0,3715.4,307.9,388.8,858.5,375.7,753.2,365.4,
836.9,61.0,3716.7,302.5,382.2,869.5,387.8,771.9,368.8,
848.0,63.8,3714.7,309.8,385.6,858.1,373.6,765.0,360.4,
831.5,58.3,3710.6,304.7,387.3,850.0,387.9,752.7,356.5,
845.1,64.0,3707.8,310.0,386.3,844.0,363.0,756.5,363.2,
838.1,67.5,3710.5,308.2,385.1,843.2,372.4,755.4,375.1,
834.6,70.9,3707.4,314.2,381.2,822.5,370.4,761.1,354.2,
840.1,58.7,3705.7,310.5,380.4,824.7,371.9,745.0,365.4,
841.4,61.1,3707.5,305.8,384.8,817.7,379.0,746.6,381.2,
837.5,72.3,3707.6,303.5,377.3,812.1,383.3,742.3,377.5,
841.5,66.8,3707.5,302.4,388.4,823.3,373.7,749.4,383.3,
840.8,68.9,3710.9,305.9,375.6,810.1,383.2,753.2,376.4,
847.0,57.4,3715.0,309.9,369.7,793.2,360.7,752.6,372.7,
838.5,59.0,3709.7,302.9,362.8,806.0,376.5,765.7,379.3,
841.3,67.1,3709.8,301.9,347.2,818.0,371.8,750.4,388.4,
836.3,67.6,3712.5,314.0,347.9,813.1,376.3,757.1,375.4,
841.4,72.2,3706.2,304.6,344.1,794.1,362.1,749.4,370.3,
836.6,56.1,3705.6,304.7,335.2,808.1,374.6,744.7,384.8,
