1459.7,48.3,1231.2,342.6,366.4,782.7,484.6,631.3,466.3,
1462.4,43.5,1222.7,336.7,367.9,786.3,488.2,643.8,478.4,
1456.2,44.8,1220.2,339.3,371.2,789.6,493.0,627.9,467.4,
1456.5,46.6,1223.6,338.4,370.4,788.4,487.0,633.6,465.0,
1456.7,37.8,1219.2,336.0,366.1,782.9,488.1,641.5,471.8,
1456.3,49.4,1228.4,346.2,366.0,786.5,483.3,649.2,472.3,
1454.6,46.9,1224.6,340.1,366.4,795.8,490.3,647.1,465.2,
1455.4,47.4,1221.2,338.5,372.6,786.1,489.1,650.6,464.2,
1455.1,48.1,1230.3,340.3,373.2,785.2,489.0,649.5,467.0,
1465.9,35.8,1223.0,346.5,375.1,787.8,485.7,664.0,460.6,
1456.9,40.7,1224.3,338.3,372.5,781.2,487.9,654.6,456.8,
1453.0,42.3,1228.9,341.4,372.1,789.2,488.4,656.3,472.1,
1442.7,42.9,1220.7,343.3,369.4,782.4,490.3,658.3,450.8,
1456.4,45.2,1220.7,342.8,366.7,780.3,490.6,659.9,453.9,
1453.5,39.2,1223.9,342.1,362.4,788.7,495.2,661.1,461.6,
1448.6,48.2,1227.8,341.1,366.8,786.9,485.6,659.4,447.9,
1451.9,41.5,1226.4,340.5,368.9,781.5,485.6,660.7,455.4,
1447.1,43.8,1220.4,349.6,372.3,787.6,487.3,658.4,455.6,
1446.9,40.9,1224.6,346.1,368.4,788.3,487.2,655.5,457.9,
1449.6,37.1,1222.7,347.3,368.1,782.4,492.0,659.8,451.3,
1451.9,38.8,1217.7,343.5,371.6,788.7,489.7,657.6,462.2,
1439.9,38.5,1223.0,340.0,369.7,787.1,488.1,660.7,469.6,
1437.9,32.7,1219.3,344.7,371.3,785.1,482.6,658.0,473.1,
1445.8,35.7,1217.0,343.2,370.9,789.0,489.3,662.9,468.7,
1455.2,33.3,1224.0,340.9,369.0,788.2,488.7,664.8,473.0,
1459.6,31.3,1223.0,339.2,367.6,786.0,490.4,665.3,480.0,
1459.0,39.6,1217.0,343.8,371.8,789.7,491.2,657.8,474.9,
1458.7,33.7,1219.7,340.2,368.5,787.2,487.4,661.5,475.6,
1445.3,41.6,1220.2,344.3,373.9,787.0,493.0,662.6,482.9,
1451.4,33.7,1218.8,335.5,368.5,789.3,496.5,662.0,476.2,
1451.3,33.6,1215.2,343.5,373.4,787.3,491.6,663.8,481.5,
1439.0,38.0,1220.8,341.3,372.3,786.0,494.5,663.2,477.2,
1437.9,35.4,1214.5,334.3,360.3,785.0,484.0,665.4,473.3,
1439.6,35.5,1226.1,337.9,363.7,784.9,486.1,667.9,478.9,
1443.0,32.1,1214.6,336.5,371.5,785.2,491.8,661.9,478.6,
1446.3,31.8,1216.5,336.2,361.4,786.1,493.9,659.0,481.8,
1457.3,31.1,1218.0,340.8,366.7,782.3,490.9,666.9,482.3,
1447.6,33.2,1227.2,334.7,366.8,784.1,493.1,674.9,474.6,
1454.9,24.7,1217.3,336.3,364.6,787.3,488.0,660.1,477.1,
1451.8,37.0,1217.0,337.2,365.5,789.6,491.4,664.1,475.0,
1450.2,31.7,1217.0,342.1,366.8,782.5,488.8,660.4,483.6,
