537.6,112.0,1438.4,296.0,539.1,937.6,412.1,891.7,384.3,
537.9,104.6,1445.5,296.9,546.3,938.7,418.2,890.1,380.3,
530.5,103.7,1441.9,297.3,536.9,937.6,421.1,890.4,378.2,
540.2,105.1,1445.4,302.2,534.6,933.4,419.7,892.4,378.5,
544.7,104.8,1448.1,306.9,545.3,940.2,422.0,887.3,371.6,
548.3,102.9,1437.8,300.9,534.0,939.3,412.6,890.5,376.6,
543.7,117.1,1446.4,300.6,539.0,935.7,415.4,892.8,374.1,
541.8,103.6,1434.2,298.7,536.4,934.8,413.0,898.3,370.4,
543.2,106.5,1446.6,306.7,537.5,937.9,422.6,898.4,376.2,
541.6,115.0,1446.3,293.1,534.6,938.6,427.0,891.9,374.6,
535.4,119.9,1444.3,301.7,544.1,940.0,421.9,885.5,372.6,
528.7,127.6,1449.8,298.5,537.3,942.2,422.4,889.2,369.5,
541.6,123.1,1446.2,301.1,539.1,927.6,418.0,901.1,369.1,
522.0,97.7,1450.7,301.1,543.9,937.1,421.7,892.2,376.9,
544.3,107.2,1450.0,301.6,539.7,935.8,430.9,902.3,377.4,
525.2,111.4,1440.6,302.4,537.8,935.2,414.9,891.0,373.6,
510.9,111.8,1448.9,295.5,544.9,941.5,423.8,881.5,370.7,
519.2,109.0,1455.3,299.2,534.8,933.4,418.9,895.0,373.6,
539.1,112.2,1449.7,297.0,548.6,932.8,422.5,892.9,375.0,
528.2,100.8,1449.6,299.1,534.2,931.9,421.8,890.1,376.1,
505.0,98.9,1453.2,303.1,538.6,935.9,416.5,896.7,379.5,
508.2,105.0,1435.5,301.4,539.5,936.2,418.4,910.0,382.7,
528.4,105.2,1441.8,295.1,541.6,934.2,433.0,899.4,374.5,
523.4,104.7,1435.1,298.7,535.1,932.9,424.3,886.3,373.6,
528.8,118.0,1441.2,301.6,541.1,934.6,420.7,891.3,374.4,
525.8,99.7,1432.4,289.9,537.4,940.1,413.1,885.7,369.6,
549.0,83.8,1451.7,295.7,538.3,929.7,427.3,897.0,377.5,
525.3,113.0,1437.1,296.1,550.1,933.2,426.9,896.6,378.9,
543.0,111.9,1455.0,306.7,540.1,941.1,423.4,891.2,377.5,
536.7,98.4,1427.4,302.1,539.7,937.2,421.9,893.1,381.9,
541.6,106.5,1454.3,305.3,537.0,942.4,427.3,892.7,378.8,
534.1,86.4,1444.1,295.9,545.8,936.0,420.8,894.4,379.4,
527.7,104.3,1441.7,297.6,530.9,932.9,423.4,890.5,377.0,
532.5,117.5,1427.8,308.9,537.2,943.1,423.2,901.4,373.6,
512.6,83.8,1442.9,298.1,530.4,939.1,421.5,893.7,376.6,
538.6,89.2,1440.3,299.6,537.3,944.0,423.8,891.5,381.1,
526.8,81.4,1415.8,285.2,545.0,934.6,413.5,896.3,374.7,
523.9,99.9,1432.1,302.4,545.1,932.5,405.8,886.2,370.3,
522.3,97.4,1434.2,312.2,528.3,942.3,423.1,892.4,372.4,
513.6,73.5,1420.6,297.9,534.6,934.3,417.2,891.1,370.8,
513.2,85.0,1418.1,310.5,537.4,937.3,420.0,890.8,377.1,
499.0,85.2,1437.5,291.6,528.8,932.8,422.5,889.9,376.3,
497.4,87.4,1418.0,287.2,528.3,933.1,422.9,890.9,377.6,
496.4,91.9,1432.3,287.8,543.6,932.1,409.9,889.9,367.8,
476.1,90.1,1429.2,296.6,538.9,943.8,415.5,893.3,368.0,
510.4,82.9,1410.2,274.0,531.4,929.7,419.8,890.9,370.2,
499.4,93.4,1434.7,290.9,532.6,935.9,417.5,887.4,380.3,
491.2,86.9,1437.0,278.9,515.5,936.3,417.4,891.0,372.8,
495.8,77.9,1428.1,293.7,549.6,923.9,415.5,885.7,372.4,
485.7,85.9,1425.0,289.3,555.7,934.6,405.7,887.5,377.5,
484.3,99.1,1434.0,299.8,529.7,942.4,415.3,893.2,376.1,
501.2,94.6,1459.3,283.8,534.9,930.6,412.9,881.7,370.6,
508.4,84.1,1425.7,287.3,536.0,922.5,414.2,898.6,373.2,
490.1,79.8,1419.6,295.2,531.6,932.4,408.9,887.1,374.5,
498.6,73.0,1400.4,296.2,527.6,934.4,411.2,891.5,373.6,
495.9,67.8,1423.0,293.8,546.5,930.2,417.8,891.3,368.6,
497.4,73.2,1442.0,281.7,529.1,924.1,405.6,888.3,374.2,
521.9,72.5,1434.7,289.4,536.7,930.6,416.8,892.5,370.6,
499.1,70.9,1440.4,283.6,535.0,933.8,411.7,889.8,376.8,
489.2,58.3,1438.0,305.5,534.7,943.8,412.1,888.3,374.4,
496.7,61.7,1423.5,284.4,528.8,927.3,416.6,894.8,365.7,
505.5,73.3,1420.2,277.8,532.0,942.0,404.9,884.0,375.2,
486.7,55.4,1423.5,268.3,512.4,930.7,408.0,897.4,375.8,
497.7,51.8,1430.6,288.6,532.7,942.3,410.9,897.0,369.9,
484.4,55.5,1392.6,275.4,540.4,926.2,414.9,900.6,378.1,
505.1,58.8,1412.5,272.6,510.2,913.5,414.0,891.9,371.5,
480.8,65.5,1407.6,284.2,540.6,932.7,411.0,892.6,371.0,
471.5,58.5,1417.8,279.9,535.9,934.6,410.2,896.2,371.4,
467.7,59.9,1415.3,262.3,513.0,940.2,411.6,893.1,372.1,
476.2,56.7,1411.4,275.4,525.7,924.9,419.9,888.4,372.7,
468.2,62.3,1403.1,271.9,533.4,931.7,410.6,892.8,367.4,
488.5,79.8,1399.6,285.5,503.3,958.8,401.1,881.4,383.6,
476.3,60.1,1403.0,271.9,521.2,923.1,401.2,893.9,372.0,
468.5,61.2,1401.4,261.6,525.2,923.0,401.9,890.0,370.8,
476.9,53.1,1406.1,281.3,490.0,925.7,418.4,887.8,377.9,
476.0,70.7,1398.4,285.8,509.4,933.0,410.2,882.1,365.7,
476.1,67.9,1410.8,275.2,519.6,921.5,403.0,880.9,371.9,
480.5,59.5,1402.3,260.0,523.9,916.9,408.2,888.6,375.7,
487.1,69.2,1385.0,283.2,521.7,913.3,397.6,882.3,375.0,
478.8,59.9,1401.4,257.6,510.7,907.7,423.1,885.4,368.6,
473.7,48.9,1383.9,259.3,506.9,930.5,405.2,885.4,375.5,
469.8,41.1,1396.7,262.8,518.3,919.5,407.7,890.3,373.2,
482.8,48.1,1413.8,247.6,520.5,902.8,423.8,887.5,379.3,
494.0,43.3,1392.9,265.8,515.7,912.6,414.7,878.4,381.8,
484.5,40.5,1382.8,271.6,495.9,910.8,382.7,890.1,373.4,
489.4,31.9,1409.1,265.8,513.9,921.9,396.9,880.7,372.4,
485.4,35.7,1412.8,262.2,508.1,919.6,400.4,889.4,370.1,
472.5,32.0,1411.6,263.5,515.9,904.2,401.2,888.5,374.1,
491.7,51.5,1398.4,270.5,512.6,910.2,401.1,891.0,377.9,
480.9,47.4,1416.1,271.0,507.3,904.3,392.8,885.8,373.1,
466.6,38.5,1407.2,269.2,503.4,900.3,411.5,887.6,367.3,
463.5,44.6,1404.9,256.2,488.8,929.7,392.0,872.1,363.1,
449.3,37.7,1402.6,260.3,498.9,927.5,379.7,876.0,380.6,
457.1,45.0,1393.1,267.8,494.7,898.0,384.6,897.2,377.0,
466.4,48.1,1405.4,264.9,507.4,921.5,402.9,881.9,371.4,
464.5,38.1,1381.3,260.6,494.5,921.9,402.2,880.2,376.7,
450.4,65.3,1390.9,249.2,508.3,920.0,400.0,881.3,368.4,
456.2,52.7,1367.4,252.4,498.8,922.0,389.4,897.5,369.1,
456.9,52.7,1391.5,255.2,483.2,911.2,392.7,884.8,366.1,
465.8,39.4,1374.1,243.1,504.4,909.9,393.0,878.0,366.1,
