690.2,1592.6,472.6,605.0,536.9,
677.8,1577.4,454.7,607.9,536.9,
685.4,1591.5,469.2,613.1,547.9,
662.4,1566.7,459.0,598.3,519.5,
685.6,1575.5,492.5,585.7,535.9,
676.8,1591.7,482.7,574.4,578.9,
682.2,1574.5,470.3,603.9,573.3,
683.4,1599.7,465.8,594.2,543.0,
697.6,1599.0,477.8,621.7,540.7,
684.2,1591.7,487.3,594.1,566.9,
681.5,1592.7,467.4,588.6,559.3,
691.7,1636.4,484.5,621.9,549.2,
671.5,1614.2,476.2,622.3,644.6,
675.8,1570.1,513.9,635.2,559.3,
686.3,1616.9,474.7,603.7,594.6,
682.9,1596.4,511.0,615.1,574.1,
692.8,1592.6,492.0,604.3,570.9,
710.8,1598.1,489.0,598.0,572.7,
675.0,1608.8,461.5,613.0,557.0,
687.7,1607.2,471.9,611.7,557.9,
689.2,1610.7,495.4,612.5,549.1,
674.7,1614.9,475.0,604.1,576.9,
688.3,1597.5,469.1,619.6,584.2,
728.3,1592.3,483.8,588.4,573.7,
706.4,1573.1,485.5,574.1,569.1,
691.8,1602.6,471.0,586.6,564.2,
697.8,1600.5,476.4,601.8,552.0,
701.4,1623.0,482.9,583.1,569.7,
695.5,1631.3,486.8,611.6,570.8,
702.4,1612.5,492.3,601.2,555.7,
743.4,1615.5,475.4,581.5,558.1,
697.6,1610.6,464.3,600.5,564.7,
685.4,1606.9,506.4,609.0,556.8,
737.4,1595.5,481.4,595.3,558.3,
691.6,1611.7,500.4,610.4,560.6,
708.0,1586.1,507.2,594.2,556.6,
708.1,1606.2,488.9,586.6,552.2,
717.2,1612.6,491.9,584.2,551.8,
712.5,1617.8,492.7,610.7,560.6,
737.3,1618.8,504.1,578.9,567.1,
697.6,1628.3,506.3,597.2,562.1,
698.5,1616.1,508.7,604.0,558.5,
716.3,1620.0,482.1,604.3,555.5,
715.9,1602.3,484.2,588.1,557.1,
696.2,1600.4,501.6,609.3,553.5,
716.3,1639.0,485.1,603.7,548.9,
705.8,1605.6,479.6,606.0,535.9,
697.7,1657.7,496.7,616.9,539.3,
709.3,1564.5,497.0,602.9,565.3,
698.5,1608.6,492.6,596.8,546.9,
726.9,1598.8,478.6,600.2,543.0,
688.4,1610.8,476.5,597.9,546.7,
716.4,1626.1,506.2,596.7,551.1,
727.2,1599.0,492.1,601.2,535.0,
702.1,1611.9,505.6,595.2,539.6,
712.1,1615.2,480.2,594.8,542.4,
726.3,1609.1,473.0,595.8,557.2,
708.2,1592.3,477.6,585.6,566.8,
705.3,1611.1,470.5,595.5,503.3,
739.0,1609.6,490.1,595.4,536.0,
702.1,1585.1,466.4,591.7,526.6,
710.8,1582.9,510.4,590.6,557.8,
713.9,1628.3,499.1,596.1,546.5,
734.5,1588.8,504.2,596.4,544.4,
716.5,1606.1,490.9,591.2,544.7,
675.9,1607.1,530.6,607.9,533.3,
736.8,1613.7,482.1,575.9,521.6,
725.6,1610.7,490.4,594.0,536.1,
725.4,1588.0,497.9,576.0,547.9,
743.0,1604.9,500.6,587.2,537.6,
711.3,1620.0,485.6,583.8,551.4,
703.6,1607.6,476.2,554.6,555.6,
697.3,1609.5,495.5,563.6,534.6,
709.4,1614.9,492.8,575.1,531.5,
705.1,1610.7,486.7,580.4,532.0,
732.4,1604.2,483.8,593.4,531.5,
716.0,1583.9,490.8,576.5,541.3,
716.7,1623.8,485.9,585.9,537.6,
716.7,1617.3,482.4,556.7,538.9,
695.5,1598.8,485.4,578.9,543.3,
709.2,1601.1,470.4,572.4,538.7,
706.6,1613.8,469.7,569.2,536.3,
704.1,1604.7,476.6,584.5,550.5,
690.0,1617.0,469.1,586.7,552.6,
698.5,1612.0,469.8,580.3,584.1,
694.0,1619.5,467.6,559.7,533.3,
686.6,1605.9,482.9,585.5,532.3,
700.0,1599.6,467.3,582.9,554.3,
706.2,1597.2,476.9,609.1,552.2,
727.7,1595.6,466.4,574.2,558.4,
692.2,1595.7,469.3,566.4,557.7,
708.0,1606.9,455.8,581.9,546.5,
704.7,1591.5,450.5,561.1,544.7,
708.1,1593.9,466.1,590.0,551.9,
703.3,1594.4,456.4,571.1,552.8,
693.1,1593.2,476.0,592.6,540.7,
704.6,1598.8,426.9,600.5,558.2,
693.1,1591.7,442.0,578.5,564.6,
714.7,1586.7,477.0,568.1,585.0,
695.4,1590.8,470.2,575.5,564.1,
692.7,1573.2,451.6,591.0,542.4,
693.2,1573.2,461.7,588.7,541.0,
688.5,1558.6,465.2,570.7,544.8,
697.5,1573.6,463.2,603.5,536.2,
686.1,1594.5,413.7,584.8,537.0,
687.6,1608.6,440.7,587.4,535.6,
681.8,1648.9,457.6,575.4,547.0,
665.9,1477.5,450.5,576.4,547.0,
665.5,1604.6,436.1,535.3,524.1,
664.7,1461.6,446.5,566.3,538.3,
672.3,1567.3,453.5,577.2,536.2,
678.4,1650.8,449.7,585.4,559.9,
625.4,2582.8,409.3,509.2,462.2,
609.9,3578.9,414.2,526.0,501.7,
610.9,2619.1,401.6,547.1,512.4,
598.9,1802.8,365.3,466.9,483.9,
567.7,1479.5,323.6,453.8,497.6,
559.3,2751.6,329.6,477.0,456.7,
545.4,2897.4,324.2,456.0,462.5,
582.2,3669.1,327.0,452.7,478.2,
609.5,3746.9,343.1,464.2,502.2,
591.9,3607.6,331.5,464.4,488.9,
632.2,3492.7,332.8,439.0,506.3,
615.8,3692.7,309.8,450.4,490.6,
615.4,3789.2,357.1,426.5,522.2,
779.8,3787.9,366.3,486.0,519.1,
844.7,3789.1,375.1,484.4,510.5,
834.2,3791.9,374.0,487.1,503.0,
857.3,3788.7,376.1,473.7,521.8,
830.1,3790.5,364.2,480.8,518.1,
803.2,3787.1,354.6,497.8,523.9,
854.4,3797.2,375.8,491.7,519.6,
828.5,3794.1,385.8,497.1,526.9,
822.4,3793.0,374.3,498.9,484.2,
838.7,3783.6,382.7,463.8,513.3,
811.6,3795.6,373.4,509.4,528.4,
844.6,3799.4,369.6,465.6,516.3,
836.6,3796.0,369.5,515.0,482.3,
784.9,3797.0,396.5,523.7,516.1,
850.7,3800.5,427.0,490.8,515.7,
829.0,3795.1,367.8,457.0,532.4,
828.7,3785.0,351.8,476.1,519.8,
836.1,3796.0,376.7,482.3,479.1,
847.1,3788.2,383.0,466.0,510.5,
831.6,3786.9,395.0,489.4,499.6,
819.7,3786.5,395.8,504.7,512.3,
832.7,3797.2,386.1,482.7,507.4,
839.7,3789.8,394.0,494.0,532.4,
832.3,3794.6,383.8,474.4,521.6,
819.8,3793.0,389.5,511.9,525.4,
829.2,3787.8,406.6,500.9,499.7,
837.0,3798.4,407.3,514.5,506.5,
839.1,3787.8,385.1,504.2,489.5,
841.8,3785.4,368.1,489.6,501.2,
839.1,3790.9,373.8,473.5,530.4,
850.5,3789.0,390.6,493.1,508.3,
851.4,3792.2,385.5,498.5,521.5,
822.2,3787.5,400.5,519.5,504.9,
847.1,3787.0,377.4,488.6,515.0,
817.1,3793.9,344.9,486.4,523.5,
841.1,3791.7,372.1,459.5,518.3,
874.7,3792.1,376.0,498.8,545.7,
842.0,3791.6,375.7,453.2,504.1,
854.2,3788.3,381.7,483.3,517.4,
832.6,3796.2,359.6,460.9,516.0,
862.8,3792.4,365.6,491.0,476.1,
841.4,3790.5,390.7,502.0,519.4,
834.4,3788.7,349.6,490.0,492.1,
843.6,3790.2,387.9,487.7,502.9,
863.2,3792.5,387.7,479.0,504.6,
854.6,3789.6,392.5,442.3,542.5,
861.9,3791.7,392.9,498.7,504.6,
833.7,3792.9,384.3,479.9,500.4,
859.9,3790.1,377.2,476.3,492.1,
820.7,3787.0,384.3,476.6,514.2,
860.7,3795.2,360.1,465.0,507.2,
860.4,3800.2,350.5,478.4,507.5,
878.4,3794.1,356.7,466.4,481.8,
846.2,3799.4,380.2,469.4,508.5,
831.4,3788.2,355.9,458.1,498.7,
867.9,3782.8,376.9,510.9,500.4,
858.6,3788.2,392.6,486.3,499.4,
833.8,3791.5,371.6,471.7,498.5,
869.4,3793.9,376.6,460.5,493.4,
853.9,3800.8,361.0,469.3,495.9,
852.8,3792.0,388.0,475.6,486.3,
831.7,3789.8,379.5,478.7,491.2,
856.7,3789.6,361.1,459.2,486.8,
841.2,3793.3,376.2,467.5,484.4,
841.5,3791.4,361.6,481.9,482.7,
837.5,3796.6,357.2,464.5,498.9,
847.1,3780.7,362.1,450.7,475.1,
829.9,3787.4,354.9,455.2,468.4,
829.0,3795.7,372.0,463.6,485.9,
845.8,3792.5,361.9,473.0,475.3,
816.4,3792.5,391.3,465.5,472.3,
831.2,3794.7,348.9,465.2,478.4,
828.6,3787.8,356.0,473.9,464.5,
851.0,3788.9,367.8,466.3,469.8,
846.3,3797.7,350.6,468.6,475.8,
837.8,3790.1,356.4,451.8,476.6,
836.2,3796.2,359.5,447.5,496.2,
799.2,3796.1,340.8,452.0,492.8,
823.7,3802.3,357.1,442.5,457.9,
797.8,3794.5,337.0,442.7,481.0,
815.4,3794.1,348.1,445.6,478.5,
821.3,3792.3,352.6,446.1,478.8,
830.4,3793.7,354.2,445.5,477.1,
834.5,3796.5,362.5,450.9,470.2,
868.7,3800.2,364.0,456.0,471.0,
