28.5,196.5,359.3,371.2,
33.1,198.0,364.4,367.3,
28.1,205.1,362.9,366.4,
15.9,204.3,354.6,366.0,
31.6,203.8,353.2,357.8,
22.1,199.6,354.5,365.4,
16.4,198.6,357.4,367.2,
17.1,213.6,361.6,369.7,
16.7,204.3,357.1,368.6,
27.0,202.5,355.9,366.9,
12.6,200.7,363.7,367.1,
22.3,208.3,353.0,366.0,
20.4,204.0,354.1,365.3,
21.5,206.7,370.9,368.3,
29.0,203.0,361.2,363.6,
25.2,197.5,355.7,368.5,
12.5,209.8,360.2,371.0,
20.6,210.7,355.3,367.1,
22.4,199.3,355.0,369.0,
26.1,205.3,366.6,368.8,
21.3,203.1,357.9,370.8,
18.3,198.8,356.4,361.2,
20.4,195.8,358.5,366.3,
28.7,197.9,368.2,365.7,
32.3,216.5,358.9,366.5,
14.0,196.6,360.7,371.3,
22.8,199.4,359.1,371.3,
21.7,194.8,359.9,368.2,
12.0,200.4,357.7,370.6,
21.3,202.1,364.2,368.9,
23.7,195.0,355.2,364.1,
25.3,206.8,360.0,368.6,
21.8,202.1,366.2,368.9,
20.6,201.0,360.3,367.2,
17.8,194.7,360.0,369.4,
19.9,199.0,356.4,370.4,
33.5,196.7,355.9,369.5,
33.8,199.4,354.8,361.8,
29.6,202.1,362.1,370.8,
26.0,200.1,366.5,368.8,
31.1,206.4,359.1,365.3,
14.8,204.1,366.1,363.6,
26.6,198.9,365.0,370.9,
22.3,205.4,360.1,371.5,
26.8,196.8,367.1,364.9,
32.9,203.3,365.2,366.6,
26.2,195.5,360.0,373.1,
17.5,204.1,362.0,366.8,
23.8,211.3,354.5,370.2,
18.2,205.0,355.7,369.1,
14.1,198.7,363.8,369.8,
20.4,197.3,360.3,369.6,
27.6,197.3,365.9,369.3,
32.3,198.8,363.6,367.1,
25.0,195.8,363.4,373.5,
17.0,197.4,366.4,366.5,
19.8,201.3,363.0,365.2,
14.3,201.5,362.6,371.1,
28.3,202.6,359.8,367.7,
22.8,202.3,354.1,362.2,
24.3,201.6,364.4,365.6,
10.4,201.6,359.2,374.7,
20.3,202.0,358.5,365.1,
28.6,205.4,363.4,367.7,
21.9,200.6,357.0,370.7,
19.6,200.8,355.1,364.4,
19.6,203.0,359.0,366.6,
24.2,204.3,352.8,366.3,
28.0,198.7,357.9,370.3,
21.2,202.1,357.5,363.6,
29.2,202.5,362.4,366.1,
22.5,204.4,361.9,370.7,
15.1,205.6,362.4,366.6,
26.6,196.5,354.4,365.0,
15.6,201.5,360.9,371.4,
26.7,200.9,356.6,368.8,
18.4,198.5,360.7,374.8,
22.5,199.2,362.1,366.8,
26.1,202.4,359.7,367.2,
17.0,197.0,360.2,368.8,
17.0,198.0,359.7,371.5,
20.8,201.4,363.8,365.8,
27.0,200.8,361.7,368.3,
18.2,198.9,358.2,368.6,
31.0,195.0,360.4,369.6,
24.4,202.1,360.5,371.3,
23.4,198.0,361.3,369.5,
19.6,196.3,355.1,371.0,
25.1,197.1,359.8,366.5,
26.2,208.0,358.6,362.6,
26.4,195.0,360.8,367.2,
26.5,206.6,360.2,371.6,
22.8,205.9,359.1,363.8,
24.9,207.8,356.8,368.8,
27.8,206.0,356.6,369.5,
28.5,203.5,361.9,369.5,
25.4,204.8,356.0,367.1,
23.3,208.7,356.6,365.9,
28.3,199.6,361.2,365.9,
24.4,208.4,355.8,369.5,
26.9,206.7,347.1,367.9,
41.8,207.7,359.3,370.7,
25.2,198.2,359.4,368.8,
14.4,202.1,358.5,367.1,
31.3,204.2,360.9,361.9,
28.9,209.3,353.0,369.4,
33.2,190.4,364.8,366.7,
30.2,199.1,355.8,367.8,
27.7,215.0,356.4,364.8,
39.3,189.8,355.5,364.5,
35.9,200.9,358.3,368.1,
37.9,207.9,365.7,372.0,
36.8,206.9,356.4,367.5,
27.2,199.7,358.2,366.2,
36.2,201.8,362.1,366.5,
42.7,192.5,355.4,364.2,
35.0,189.8,350.4,367.6,
24.5,194.2,353.7,374.3,
39.0,194.0,354.5,365.4,
30.4,188.7,357.2,370.9,
58.0,188.5,353.3,369.8,
36.7,192.3,352.2,376.3,
43.2,199.9,362.6,373.8,
43.2,209.4,373.1,362.0,
34.1,204.8,359.5,362.3,
30.1,212.6,362.0,370.6,
39.0,202.5,350.9,365.3,
44.0,190.8,359.3,366.0,
41.9,192.3,368.1,370.6,
35.2,203.9,361.5,372.1,
33.3,213.5,353.8,365.8,
34.1,208.2,354.1,369.8,
35.3,196.2,357.4,367.8,
23.9,190.2,377.5,364.5,
46.8,195.9,356.2,360.2,
37.6,193.9,339.8,367.6,
42.8,200.6,353.6,361.3,
44.5,200.6,357.5,369.5,
31.2,197.4,372.8,361.7,
42.5,191.3,369.2,370.3,
44.7,208.9,354.4,375.9,
47.8,215.3,364.6,360.8,
43.9,197.4,353.9,361.6,
40.7,207.4,361.4,358.9,
28.6,212.3,360.2,366.1,
35.4,200.2,365.3,364.7,
58.4,196.0,355.0,364.4,
39.3,201.8,366.2,361.8,
40.9,207.4,347.5,370.8,
44.7,213.5,357.1,367.2,
43.6,200.0,360.9,361.2,
64.5,218.2,356.7,368.4,
41.2,204.4,363.1,361.6,
52.4,212.7,353.7,365.8,
56.5,195.0,369.5,356.9,
58.1,214.4,353.2,369.2,
40.9,194.8,360.6,361.1,
52.1,207.5,358.7,358.6,
44.3,227.5,350.8,363.7,
55.4,207.4,364.7,373.2,
42.4,210.7,358.7,360.5,
53.7,199.0,372.6,371.0,
45.6,209.2,357.2,358.0,
44.9,227.2,350.5,358.5,
47.1,222.4,365.9,355.3,
35.6,223.8,349.6,375.2,
44.1,206.7,363.8,354.7,
61.3,230.4,356.2,364.2,
64.4,215.5,356.1,374.5,
61.2,211.2,351.9,370.5,
59.2,221.5,372.4,364.9,
52.0,222.2,370.6,366.0,
54.5,207.2,366.0,368.0,
57.3,214.6,377.7,366.8,
49.2,218.0,374.3,358.6,
39.1,232.4,375.0,366.4,
39.8,200.9,385.2,365.8,
36.4,218.2,386.9,365.8,
39.2,222.2,376.5,367.3,
29.5,220.2,379.2,367.4,
26.2,217.4,376.0,366.4,
19.6,220.5,387.6,369.3,
25.9,225.9,379.3,365.3,
23.4,227.5,365.8,383.1,
26.4,234.5,382.6,360.2,
22.4,236.5,379.7,366.6,
23.6,228.8,366.6,359.7,
19.7,221.5,380.4,363.3,
22.3,235.5,372.5,361.0,
17.7,227.8,383.3,382.3,
23.7,224.7,380.5,364.4,
27.1,234.3,391.8,375.2,
22.7,232.5,392.6,373.7,
26.3,226.7,387.7,373.5,
21.1,232.5,389.2,386.5,
24.3,237.4,396.9,389.0,
25.7,226.1,391.6,379.2,
23.8,226.6,396.4,376.5,
20.1,232.0,392.1,384.5,
27.5,237.1,386.6,388.0,
22.2,234.7,402.4,386.1,
23.6,238.4,392.6,388.4,
24.2,213.4,393.2,376.0,
24.6,212.6,397.4,381.5,
32.4,207.4,383.6,384.9,
29.9,202.1,375.2,387.2,
24.8,196.2,396.7,381.4,
31.9,205.4,389.3,371.0,
27.4,201.6,389.8,389.7,
26.3,201.9,378.4,387.8,
27.5,204.5,379.1,388.3,
28.4,203.9,387.3,381.9,
31.3,205.5,384.7,394.0,
28.6,205.5,362.0,387.5,
27.7,205.5,366.2,394.8,
31.0,204.4,360.4,383.5,
30.3,206.7,363.1,384.3,
26.5,205.4,362.9,400.8,
28.8,207.0,361.8,393.5,
19.6,212.6,362.4,383.6,
23.9,210.9,360.6,381.5,
19.6,199.3,363.4,387.3,
17.5,200.2,358.4,397.6,
24.1,209.1,359.4,391.8,
32.4,208.1,361.9,397.6,
25.6,206.9,363.3,388.0,
25.7,205.2,363.7,413.8,
24.7,203.8,367.1,394.4,
22.0,208.9,365.1,383.2,
23.3,209.6,360.9,392.7,
24.5,205.6,361.1,382.4,
27.9,210.7,362.3,372.1,
25.6,209.7,365.1,378.0,
28.8,205.0,372.5,373.8,
26.4,206.5,355.0,369.1,
26.1,197.5,366.0,368.9,
21.6,204.6,361.0,363.6,
23.2,206.2,366.2,368.5,
26.5,208.3,365.4,367.2,
25.0,207.5,368.4,368.1,
29.7,206.7,365.9,371.8,
28.4,204.5,365.7,366.9,
21.7,206.5,363.9,370.3,
29.9,204.5,364.4,367.1,
19.9,207.4,363.6,370.7,
30.6,202.3,369.3,370.9,
17.1,209.1,363.9,373.9,
23.0,207.4,369.2,372.7,
19.2,202.9,366.2,370.5,
