97.8,539.1,929.3,922.7,
103.8,535.5,934.6,919.3,
103.9,536.7,931.7,920.3,
102.9,539.2,929.8,918.7,
105.4,537.8,931.4,921.9,
99.8,539.4,935.8,916.0,
102.8,538.9,930.7,918.9,
101.5,534.7,931.7,916.6,
99.3,543.5,938.1,918.6,
101.4,536.4,931.6,916.4,
103.5,542.2,934.8,918.4,
101.2,543.1,935.9,922.2,
104.1,538.0,935.6,922.1,
99.8,544.0,935.3,917.6,
105.6,540.4,932.9,919.3,
101.7,538.5,934.7,918.1,
98.4,542.5,937.9,919.7,
101.5,533.4,932.2,924.4,
102.6,540.4,941.5,918.5,
103.8,539.5,932.6,915.2,
102.4,534.8,930.8,916.5,
105.9,540.8,937.6,919.8,
100.2,536.5,933.9,916.7,
100.6,536.5,933.8,921.8,
91.6,537.4,935.1,922.6,
99.4,537.8,931.2,918.5,
100.5,541.8,932.2,920.6,
102.4,544.8,932.7,916.2,
104.1,533.1,936.9,917.4,
104.6,542.1,939.9,920.8,
105.4,543.9,936.3,921.3,
105.2,541.6,940.6,919.6,
99.1,538.3,938.8,917.9,
101.3,539.5,937.9,921.3,
104.5,542.3,941.3,917.6,
101.9,541.9,936.8,920.0,
101.9,548.9,943.6,920.0,
100.9,541.9,934.3,919.9,
98.9,539.2,938.2,921.9,
97.9,546.5,934.1,923.9,
98.2,539.2,935.5,923.9,
94.0,539.4,936.4,918.4,
106.4,544.7,935.1,923.7,
97.9,547.3,934.3,921.0,
99.1,543.0,937.3,923.4,
96.3,541.0,937.2,927.3,
90.9,542.6,932.1,922.9,
102.0,539.6,938.5,922.4,
97.7,547.6,935.2,923.7,
98.8,541.5,939.4,920.8,
102.9,545.0,935.5,923.8,
103.6,543.0,938.3,921.7,
90.9,541.7,938.4,922.3,
99.6,544.3,944.1,918.3,
98.7,542.5,936.9,925.3,
98.4,542.3,936.5,923.7,
95.8,546.2,934.9,921.5,
100.8,539.6,940.8,919.9,
98.9,543.6,931.8,921.1,
102.2,539.6,935.1,916.4,
91.6,542.5,936.1,922.4,
100.5,540.8,937.2,920.7,
97.0,541.0,936.8,920.5,
91.6,542.6,940.2,923.1,
98.0,538.7,938.2,920.0,
99.6,538.8,934.7,918.9,
99.9,540.2,930.7,919.1,
94.5,537.5,931.6,920.7,
97.4,536.1,942.5,920.0,
100.2,539.8,928.3,920.8,
91.5,536.8,936.6,925.9,
96.8,539.2,936.0,920.7,
91.5,536.4,935.4,918.0,
96.5,536.4,935.1,923.3,
91.0,539.9,935.4,920.0,
91.3,539.4,938.7,919.9,
99.2,535.7,937.6,918.9,
97.1,540.6,932.4,915.9,
91.4,535.1,932.5,919.3,
101.3,542.1,929.7,920.5,
95.9,535.6,935.4,920.5,
98.1,538.5,932.6,915.8,
95.7,535.7,933.4,915.3,
96.5,535.5,936.8,916.4,
93.4,539.3,936.9,920.6,
93.7,538.6,932.5,918.4,
96.1,537.9,930.2,918.6,
98.0,538.1,936.1,920.9,
95.4,536.9,932.3,918.8,
101.1,539.4,938.1,920.5,
93.1,535.8,935.4,916.7,
99.6,538.0,930.6,919.5,
93.8,535.8,931.8,920.3,
93.4,536.2,932.6,917.3,
95.6,540.8,933.5,913.9,
98.8,533.7,930.0,920.5,
97.7,536.5,935.0,913.5,
98.0,542.8,932.8,918.1,
91.8,536.9,929.0,915.6,
100.2,537.4,930.6,914.4,
92.0,535.2,933.2,915.6,
94.9,527.6,931.7,915.0,
95.1,538.7,929.8,914.3,
99.3,539.7,928.5,919.1,
95.6,542.0,928.0,912.5,
93.4,538.7,930.6,916.0,
92.0,537.6,931.5,921.4,
97.0,534.4,925.2,915.1,
103.9,537.5,930.7,916.7,
99.7,538.2,927.5,915.9,
95.1,536.7,929.2,914.7,
102.0,533.7,929.0,917.0,
101.8,540.1,930.5,913.0,
99.3,530.0,935.3,917.8,
96.5,530.5,930.8,915.4,
100.6,537.7,929.8,917.3,
94.2,540.5,931.0,910.6,
93.5,533.0,938.1,912.3,
105.2,534.8,933.0,911.3,
100.9,540.9,931.5,914.2,
98.2,535.7,933.6,919.4,
103.3,544.8,937.8,913.0,
103.2,531.4,935.7,914.3,
98.4,532.6,934.1,913.1,
98.3,538.9,926.4,913.8,
98.7,536.2,933.3,912.9,
95.9,540.2,935.4,913.8,
100.6,533.4,932.6,914.5,
100.9,530.4,932.6,913.3,
106.1,540.6,934.3,909.0,
96.0,537.5,928.6,915.4,
102.3,537.3,939.9,916.7,
93.0,538.2,933.0,911.8,
103.7,538.0,931.9,915.6,
102.3,536.5,935.2,914.1,
103.4,542.0,932.0,911.0,
102.4,533.7,935.1,917.0,
92.4,536.3,933.9,914.5,
96.0,542.2,934.8,911.2,
102.9,540.7,934.3,913.5,
98.2,534.5,932.7,918.4,
101.9,537.7,933.8,917.6,
95.7,533.2,940.0,918.5,
98.7,539.8,938.1,914.9,
99.9,540.0,936.7,921.3,
101.6,538.5,937.2,917.5,
101.6,540.1,940.0,917.0,
100.4,537.9,936.2,919.0,
106.5,544.4,935.8,915.2,
102.8,544.4,938.5,921.2,
105.6,543.1,934.9,919.4,
101.8,541.0,938.0,916.4,
100.3,542.6,937.7,920.5,
100.6,543.1,933.6,916.2,
105.0,539.8,936.5,914.8,
100.5,541.6,939.1,914.7,
99.2,539.0,936.5,917.8,
107.6,541.0,938.1,919.6,
101.7,542.7,940.4,921.9,
100.4,539.6,944.3,922.2,
104.9,539.5,936.5,920.0,
101.1,540.9,936.4,914.4,
103.2,535.0,937.1,910.2,
100.3,544.2,941.5,919.0,
103.9,535.1,943.4,919.5,
107.6,548.6,945.3,918.5,
103.8,538.4,935.3,918.1,
101.6,542.4,934.9,924.4,
102.8,538.0,933.6,917.5,
103.0,537.6,935.6,916.0,
102.8,532.5,934.4,919.3,
100.8,539.1,942.7,920.1,
98.9,543.3,940.3,923.0,
95.9,538.5,943.9,913.5,
100.6,540.5,938.8,917.6,
96.0,538.9,939.9,922.0,
99.9,533.3,937.4,915.8,
104.1,538.0,945.2,920.2,
99.2,540.5,937.9,920.4,
99.8,539.9,937.0,918.9,
98.5,536.6,934.9,921.4,
98.8,543.7,942.6,920.8,
103.3,539.8,943.9,919.6,
101.1,539.1,937.8,918.1,
100.1,534.3,940.7,917.6,
99.2,542.5,937.8,928.3,
94.6,544.7,940.9,924.4,
99.5,543.9,939.4,921.8,
100.1,540.9,938.7,920.0,
92.6,540.8,937.6,920.9,
101.6,536.5,939.0,923.5,
99.2,540.4,942.2,919.7,
95.1,536.6,938.5,915.5,
98.0,544.7,940.2,924.1,
99.3,538.6,936.7,928.2,
98.2,536.6,935.6,928.4,
96.6,536.8,937.9,926.6,
99.4,537.6,940.8,922.6,
99.0,541.0,936.8,920.1,
98.7,538.6,939.2,915.5,
98.4,540.7,935.3,921.6,
93.0,538.3,942.3,924.4,
102.4,534.6,938.6,923.6,
101.1,531.9,935.2,916.4,
94.8,536.3,938.1,926.8,
98.2,536.6,938.8,917.1,
99.2,537.9,937.7,918.8,
100.6,533.8,939.3,920.3,
97.9,536.7,933.2,922.8,
100.7,537.1,938.0,921.3,
96.5,534.5,936.8,918.8,
94.7,538.3,937.7,918.3,
91.2,545.0,939.7,922.7,
100.6,542.3,934.9,923.2,
98.6,535.0,932.0,919.0,
93.2,531.2,934.2,923.9,
97.7,536.7,934.9,921.1,
92.3,533.5,931.2,920.2,
95.5,530.0,935.0,915.6,
94.7,535.5,935.5,916.3,
94.9,536.9,934.7,916.6,
99.8,533.4,939.2,918.9,
96.5,532.2,933.8,920.5,
94.2,537.8,934.6,920.3,
97.9,535.5,937.9,919.9,
101.3,533.5,937.7,920.1,
96.8,539.7,932.7,919.7,
99.8,536.9,934.7,920.3,
94.0,534.9,935.4,915.7,
96.8,540.5,932.2,921.4,
103.5,536.6,934.6,915.0,
99.4,533.7,930.8,919.6,
100.9,531.3,936.9,916.7,
97.6,534.9,937.4,917.9,
98.2,539.0,930.4,915.0,
99.1,535.4,933.1,915.5,
97.8,533.9,934.6,917.3,
100.2,533.3,937.4,915.8,
97.8,537.2,933.3,918.2,
99.7,535.7,936.3,913.5,
94.1,536.8,934.1,914.8,
95.3,536.1,935.7,915.6,
99.4,538.8,933.6,914.7,
101.1,540.5,938.3,911.5,
97.9,532.1,928.1,922.1,
99.6,532.8,936.5,911.7,
91.2,535.1,936.6,914.5,
95.2,528.5,935.4,911.3,
100.6,531.9,932.6,912.3,
95.2,534.8,926.3,916.8,
105.4,538.0,936.8,911.0,
98.9,538.5,938.1,910.7,
98.9,535.1,936.9,915.4,
101.3,532.3,941.4,913.8,
99.4,533.3,930.5,914.1,
93.3,539.3,937.9,913.7,
98.3,526.5,933.3,907.7,
103.5,530.4,933.0,914.6,
100.9,536.3,936.8,910.8,
102.3,535.4,937.4,911.2,
95.2,537.3,938.7,916.9,
102.2,532.2,935.6,905.5,
100.3,535.4,933.4,915.8,
107.8,537.0,936.0,911.0,
99.7,532.2,930.6,913.4,
101.9,530.0,939.2,910.1,
101.4,534.9,932.1,914.3,
97.1,526.2,938.0,914.7,
97.7,529.6,935.8,909.3,
104.7,533.3,936.8,908.3,
105.6,534.8,937.7,913.2,
99.9,535.3,941.4,916.3,
100.0,536.9,938.0,914.5,
98.0,535.3,938.2,910.9,
94.5,541.1,939.7,909.5,
96.7,538.0,937.1,910.4,
103.2,534.6,932.4,912.3,
102.4,537.1,933.4,913.3,
104.6,534.6,932.4,912.6,
99.9,539.5,932.2,912.5,
98.3,534.7,932.5,912.3,
103.3,535.9,935.3,912.8,
100.7,535.5,942.2,911.6,
